group,file,ref_svg_size,ref_tvg_size,cur_svg_size,svgo_size,tvgt_size,tvg_size,zstd_size,brotli_size,zstd_dict_size,status,fail_stage,fail_detail
material-design,fridge-variant-outline.svg,247,149,267,203,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M17 2H7c-1.1 0-2 .9-2 2v15a2 2 0 0 0 2 2v1h2v-1h6v1h2v-1c1.11 0 2-.89 2-2V4a2 2 0 0 0-2-2M7 19̲v-5h3v-4H7V4h4v15zm10 0h-4V4h4z' Unhandled exception: System.InvalidOperationException: N
material-design,fridge-variant.svg,240,137,252,196,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 4v15c0 1.11-.89 2-2 2v1h-2v-1h-2.5V2H17a2 2 0 0 1 2 2M7 2̲h4.5v19H9v1H7v-1a2 2 0 0 1-2-2V4c0-1.1.9…' Unhandled exception: System.InvalidOperationException: New MoveTo detected with
material-design,fruit-watermelon.svg,634,406,714,483,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16.4 16.4c3.4-3.4 3.4-8.9 0-12.2L4.2 16.4c3.3 3.4 8.8 3.4 12.2 0M16 7̲c.6 0 1 .4 1 1s-.4 1-1 1-1-.4-1-1 .4-1 1…' Unhandled exception: System.InvalidOperationException: New MoveTo dete
material-design,fullscreen-exit.svg,186,110,189,146,778,101,85,72,53,ok,,
material-design,fuse-blade.svg,274,160,275,222,968,149,120,119,100,ok,,
material-design,gamepad-circle-up.svg,571,389,576,502,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M5 8a4 4 0 0 1 4 4 4 4 0 0 1-4 4 4 4 0 0 1-4-4 4 4 0 0 1 4-4m7-7̲a4 4 0 0 1 4 4 4 4 0 0 1-4 4 4 4 0 0 1-4…' Unhandled exception: System.InvalidOperationException: New MoveTo detected w
material-design,gamepad-down.svg,241,131,241,175,849,118,93,91,85,ok,,
material-design,gamepad-round-outline.svg,299,196,308,253,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4 8h4V4a2 2 0 0 1 2-2h4a2 2 0 0 1 2 2v4h4a2 2 0 0 1 2 2v4a2 2 0 0 1-2 2h-4v4a2 2 0 0 1-2 2h-4a2 2 0 0 1-2-2v-4H4a2 2 0 0 1-2-2v-4a2 2 0 0 1 2-2m0 2̲v4h6v6h4v-6h6v-4h-6V4h-4v6z' Unhand
material-design,gantry-crane.svg,947,500,1008,658,3260,473,336,325,308,ok,,
material-design,garage-open-variant.svg,152,71,159,119,470,64,68,59,50,ok,,
material-design,gas-station-off-outline.svg,620,336,674,502,1843,319,276,254,247,ok,,
material-design,gavel.svg,683,294,717,535,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm2.3 20.28 9.6-9.6-1.4-1.42-.72.71a.996.996 0 0 1-1.41 0l-.71-.71a.996.996 0 0 1 0-1.41l5.66-5.66a.996.996 0 0 1 1.41 0l.71.71c.39.39.39 1.02 0 1.41l-.71.69 1.42 1.43a.996.996 0 0 1 1.
material-design,gender-female.svg,294,159,295,250,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 4a6 6 0 0 1 6 6c0 2.97-2.16 5.44-5 5.92V18h2v2h-2v2h-2v-2H9v-2h2v-2.08c-2.84-.48-5-2.95-5-5.92a6 6 0 0 1 6-6m0 2̲a4 4 0 0 0-4 4 4 4 0 0 0 4 4 4 4 0 0 0 4…' Unhandled exception: Sys
material-design,gesture-swipe-vertical.svg,353,181,363,291,1044,176,160,146,129,ok,,
material-design,gesture-tap-hold.svg,458,224,462,374,1195,221,188,178,162,ok,,
material-design,gift-open.svg,812,344,815,643,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm22 10.92-2.74-1.59c2.64-2.25-.01-6.45-3.18-5.02l-.87.37-.11-.96c-.1-1.08-.66-1.85-1.4-2.3-1.64-.953-4.14-.3-4.54 2.08L6.41 1.92c-.96-.56-2.18-.23-2.73.73l-1 1.73c-.28.48-.11 1.09.37 1
material-design,gift.svg,499,286,493,423,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9.06 1.93C7.17 1.92 5.33 3.74 6.17 6H3a2 2 0 0 0-2 2v2a1 1 0 0 0 1 1h9V8h2v3h9a1 1 0 0 0 1-1V8a2 2 0 0 0-2-2h-3.17C19 2.73 14.6.42 12.57 3.24L12 4l-.57-.78c-.63-.89-1.5-1.28-2.37-1.29
material-design,git.svg,620,276,617,504,1405,275,226,240,206,ok,,
material-design,glass-mug-variant-off.svg,600,311,645,503,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M8.44 5.24 7 3.79C7.71 3.29 8.57 3 9.5 3c1.03 0 2 .35 2.82 1H14c2.21 0 4 1.79 4 4v2h2c.55 0 1 .45 1 1v6.8l-2-2V12h-2v1.8l-5.74-5.74C11.5 8 11.73 8 12 8h4a2 2 0 0 0-2-2h-2.5a2.49 2.49 0
material-design,glass-mug-variant.svg,452,243,485,379,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9.5 3C7.56 3 5.85 4.24 5.23 6.08A3.996 3.996 0 0 0 6 14v8h11v-2h3c.55 0 1-.45 1-1v-8c0-.55-.45-1-1-1h-2V8c0-2.21-1.79-4-4-4h-1.68c-.82-.65-1.79-1-2.82-1m0 2̲c.79 0 1.53.37 2 1H14a2 2
material-design,glass-pint-outline.svg,150,60,156,120,376,53,63,55,52,ok,,
material-design,golf-tee.svg,885,644,881,668,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7 19v-2h10v2h-2c-.5 0-1 .2-1.4.6s-.6.9-.6 1.4v1h-2v-1c0-.5-.2-1-.6-1.4S9.5 19 9 19zm4-13c0-.3.1-.5.3-.7s.4-.3.7-.3.5.1.7.3.3.4.3.7-.1.5-.3.7-.4.3-.7.3-.5-.1-.7-.3-.3-.4-.3-.7m2 2̲c0-.
material-design,google-chrome.svg,594,311,597,516,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm12 20 3.46-6h-.01c.34-.6.55-1.27.55-2 0-1.2-.54-2.27-1.38-3h4.79c.38.93.59 1.94.59 3a8 8 0 0 1-8 8m-8-8̲c0-1.46.39-2.82 1.07-4l3.47 6h.01c.69 1.…' Unhandled exception: System.InvalidO
material-design,google-earth.svg,1166,504,1202,893,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 12.14c-.91-1.37-1.86-2.36-2.86-2.95-1-.6-1.87-.81-2.64-.64-.73.18-1.36.59-1.86 1.25-.44.59-.64 1.26-.64 2.01V12c0 .78.11 1.58.36 2.39.09.25.14.25.19 0 .12-.62.41-1.08.86-1.36.46-.2
material-design,google-hangouts.svg,270,132,274,224,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm15 11-1 2h-1.5l1-2H12V8h3m-4 3̲-1 2H8.5l1-2H8V8h3m.5-6A8.5 8.5 0 0 0 3 …' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathPar
material-design,google-nearby.svg,364,145,365,274,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm21.36 10.46-7.82-7.82c-.85-.85-2.23-.85-3.08 0l-7.82 7.82c-.85.85-.85 2.23 0 3.08l7.82 7.82c.85.85 2.23.85 3.08 0l7.82-7.82c.85-.85.85-2.23 0-3.08M12 19̲l-7-7 7-7 7 7zm4.5-7L12 16.5 7
material-design,grease-pencil.svg,424,158,425,329,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M18.62 1.5c-.51 0-1.02.19-1.41.59l-6.46 6.46 4.2 4.19 6.46-6.45c.79-.79.79-2.05 0-2.83l-1.37-1.37c-.39-.4-.9-.59-1.42-.59m-8.82 8̲-6.57 6.57.7.7c-.53.47-1.04 1.01-1.55 1.…' Unhandled e
material-design,greater-than.svg,161,53,161,124,318,48,61,53,25,ok,,
material-design,grid-large.svg,245,152,243,202,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4 2h16a2 2 0 0 1 2 2v16a2 2 0 0 1-2 2H4c-1.08 0-2-.9-2-2V4a2 2 0 0 1 2-2m0 2̲v7h7V4zm0 16h7v-7H4zm16 0v-7h-7v7zm0-16h…' Unhandled exception: System.InvalidOperationException: New Move
material-design,grill-outline.svg,835,403,836,691,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M17 22a3 3 0 1 0-2.82-4H9.14l1.99-3.06a6.4 6.4 0 0 0 1.74 0l1.02 1.56c.42-.5.96-.94 1.61-1.2l-.61-.93A7 7 0 0 0 19 8H5a7 7 0 0 0 4.12 6.37l-3.95 6.08a1 1 0 0 0 1.67 1.09l1-1.54h6.34A3
material-design,guitar-pick-outline.svg,665,320,739,538,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 4.1c-.9-.8-2-1.3-3.2-1.6-.3-.1-2.2-.5-3.6-.5h-.4c-1.4 0-3.4.4-3.7.5-1.1.3-2.2.8-3.1 1.6C3 5.9 3 8.7 4 11c1 2.5 2.1 4.7 3.6 6.9C8.8 19.6 10.1 22 12 22s3.2-2.4 4.5-4.1c1.5-2.1 2.6-4.
material-design,hail.svg,457,236,449,385,1269,231,195,181,165,ok,,
material-design,hamburger-minus.svg,373,210,421,305,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21 9H3s0-6 9-6 9 6 9 6m-7.65 8̲H3v1c0 1.66 1.34 3 3 3h7.35c-.22-.63-.35…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathPar
material-design,hamburger-plus.svg,397,234,444,325,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21 9H3s0-6 9-6 9 6 9 6m-7.65 8̲H3v1c0 1.66 1.34 3 3 3h7.35c-.22-.63-.35…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathPar
material-design,hammer-screwdriver.svg,453,190,459,375,1227,183,183,167,164,ok,,
material-design,hammer-wrench.svg,573,238,580,465,1432,233,220,204,204,ok,,
material-design,hammer.svg,285,107,279,233,645,102,115,107,97,ok,,
material-design,hand-back-right-off.svg,524,238,614,447,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm20.84 22.73-1.67-1.67C17.7 22.85 15.5 24 13 24c-3.26 0-6.19-2-7.4-5l-3.03-7.63a1 1 0 0 1 1.24-1.32l.79.26c.56.19 1.02.61 1.24 1.16L7.25 15H8V9.89L1.11 3l1.28-1.27 19.72 19.73zM14 1.25
material-design,hand-okay.svg,822,345,883,641,2070,340,318,288,297,ok,,
material-design,hand-pointing-down.svg,354,158,360,278,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9.9 21V11l-3.2 1.69-.2.03c-.31 0-.57-.12-.76-.32L5 11.63l4.9-4.2c.26-.27.6-.43 1-.43h6.5c.77 0 1.5.7 1.5 1.5v4.36c0 .61-.35 1.14-.85 1.34l-4.94 2.2-1.21.13V21a1 1 0 0 1-1 1 1 1 0 0 1-
material-design,handshake-outline.svg,876,430,893,678,2319,423,372,346,360,ok,,
material-design,harddisk-plus.svg,540,315,541,468,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 9a1 1 0 1 0 1 1 1 1 0 0 0-1-1m0 0̲a1 1 0 1 0 1 1 1 1 0 0 0-1-1m6-7H6a2 2 0…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgP
material-design,head-dots-horizontal.svg,466,282,474,366,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 3C9.23 3 6.19 5.95 6 9.66l-1.92 2.53c-.24.31 0 .81.42.81H6v3c0 1.11.89 2 2 2h1v3h7v-4.69c2.37-1.12 4-3.51 4-6.31 0-3.86-3.12-7-7-7m-3 8̲c-.55 0-1-.45-1-1s.45-1 1-1 1 .45 1 1-.4…' U
material-design,head-heart-outline.svg,667,317,675,560,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 3c3.88 0 7 3.14 7 7 0 2.8-1.63 5.19-4 6.31V21H9v-3H8c-1.11 0-2-.89-2-2v-3H4.5c-.42 0-.66-.5-.42-.81L6 9.66A7.003 7.003 0 0 1 13 3m0-2̲C8.41 1 4.61 4.42 4.06 8.9L2.5 11h-.03l-…' Unh
material-design,head-minus.svg,255,128,253,203,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 3C9.2 3 6.2 5.9 6 9.7l-1.9 2.5c-.2.3 0 .8.4.8H6v3c0 1.1.9 2 2 2h1v3h7v-4.7c2.4-1.1 4-3.5 4-6.3 0-3.9-3.1-7-7-7m4 7̲H9V8h8z' Unhandled exception: System.InvalidOperationException: N
material-design,head-sync.svg,555,265,562,461,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 3C9.23 3 6.19 5.95 6 9.66l-1.92 2.53c-.24.31 0 .81.42.81H6v3c0 1.11.89 2 2 2h1v3h7v-4.69c2.37-1.12 4-3.51 4-6.31 0-3.86-3.12-7-7-7m0 12̲v-1.5c-2.21 0-4-1.79-4-4 0-.82.25-1.58.6…' U
material-design,heart-half.svg,197,75,204,169,389,74,87,79,69,ok,,
material-design,heart-plus-outline.svg,566,269,572,484,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm12.67 20.74-.67.61-1.45-1.32C5.4 15.36 2 12.27 2 8.5 2 5.41 4.42 3 7.5 3c1.74 0 3.41.81 4.5 2.08C13.09 3.81 14.76 3 16.5 3 19.58 3 22 5.41 22 8.5c0 1.43-.5 2.76-1.38 4.11-.62-.3-1.31-
material-design,heart-settings-outline.svg,511,258,521,448,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7 22h2v2H7zm4 2h2v-2h-2zm4 0h2v-2h-2zm7-15.5c0 3.77-3.4 6.86-8.55 11.53L12 21.35l-1.45-1.32C5.4 15.36 2 12.27 2 8.5 2 5.41 4.42 3 7.5 3c1.74 0 3.41.81 4.5 2.08C13.09 3.81 14.76 3 16.5
material-design,help-circle.svg,411,209,421,360,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm15.07 11.25-.9.92C13.45 12.89 13 13.5 13 15h-2v-.5c0-1.11.45-2.11 1.17-2.83l1.24-1.26c.37-.36.59-.86.59-1.41a2 2 0 0 0-2-2 2 2 0 0 0-2 2H8a4 4 0 0 1 4-4 4 4 0 0 1 4 4 3.2 3.2 0 0 1-.9
material-design,help-network-outline.svg,851,425,859,630,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M15 20a1 1 0 0 0-1-1h-1v-2h4a2 2 0 0 0 2-2V5a2 2 0 0 0-2-2H7a2 2 0 0 0-2 2v10a2 2 0 0 0 2 2h4v2h-1a1 1 0 0 0-1 1H2v2h7a1 1 0 0 0 1 1h4a1 1 0 0 0 1-1h7v-2zm-8-5V5h10v10zm4.95-9c-.78 0-1
material-design,help-rhombus.svg,582,240,582,430,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2c-.5 0-1 .19-1.41.59l-8 8c-.79.78-.79 2.04 0 2.82l8 8c.78.79 2.04.79 2.82 0l8-8c.79-.78.79-2.04 0-2.82l-8-8C13 2.19 12.5 2 12 2m0 4.95̲c2.7.11 3.87 2.83 2.28 4.86-.42.5-1.09.8…' U
material-design,home-analytics.svg,167,84,169,136,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 3 2 12h3v8h14v-8h3M9 18̲H7v-6h2m4 6h-2v-8h2m4 8h-2v-4h2' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMoveT
material-design,home-floor-0.svg,230,130,230,184,755,121,96,85,72,ok,,
material-design,home-import-outline.svg,178,95,202,158,656,93,90,87,26,ok,,
material-design,home-remove.svg,271,113,324,254,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm14.46 15.88 1.42-1.42L18 16.59l2.12-2.12 1.42 1.41L19.41 18l2.13 2.12-1.42 1.42L18 19.41l-2.12 2.13-1.42-1.42L16.59 18l-2.12-2.12M12 3̲l10 9h-4a6.005 6.005 0 0 0-5.66 8H5v-8H2…' Unhan
material-design,home-thermometer.svg,241,131,412,308,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 8a2 2 0 0 1 2 2v6.76c.61.55 1 1.35 1 2.24 0 1.66-1.34 3-3 3s-3-1.34-3-3c0-.89.39-1.69 1-2.24V10c0-1.1.9-2 2-2m0 1̲c-.55 0-1 .45-1 1v1h2v-1c0-.55-.45-1-1-1…' Unhandled exception: Sy
material-design,home-variant-outline.svg,161,78,169,128,499,73,77,63,61,ok,,
material-design,horizontal-rotate-counterclockwise.svg,389,201,411,335,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 10H9.09C9.43 6.55 10.6 4 12 4s2.57 2.55 2.91 6h1.99c-.46-4.56-2.48-8-4.9-8s-4.44 3.44-4.9 8H4l4 4zm0 10c-1.27 0-2.36-2.11-2.79-5.08L8 16.12l-.7-.7C8 19.26 9.84 22 12 22c2.42 0 4.44
material-design,human-child.svg,205,112,204,174,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2a3 3 0 0 1 3 3 3 3 0 0 1-3 3 3 3 0 0 1-3-3 3 3 0 0 1 3-3m-1 20̲H8v-6H6V9h12v7h-2v6h-3v-4h-2z' Unhandled exception: System.InvalidOperationException: New MoveTo detected without Cl
material-design,human-female-female.svg,395,228,408,325,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7.5 2a2 2 0 0 1 2 2 2 2 0 0 1-2 2 2 2 0 0 1-2-2 2 2 0 0 1 2-2M6 22̲v-6H3l2.6-7.6c.3-.8 1-1.4 1.9-1.4s1.7.6 …' Unhandled exception: System.InvalidOperationException: New MoveTo detecte
material-design,human-male-child.svg,437,259,441,370,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7 2c-1.1 0-2 .9-2 2s.9 2 2 2 2-.89 2-2-.89-2-2-2M5 7̲c-1.11 0-2 .89-2 2v6h2v7h5V11.6l2.53 4.4…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without Clos
material-design,human-white-cane.svg,636,276,682,502,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M8 4a2 2 0 1 1 4 0c0 1.11-.89 2-2 2a2 2 0 0 1-2-2m12.65 17.5̲L14.5 10.85c-.73 0-1.27-.2-1.86-.59-.6-.…' Unhandled exception: System.InvalidOperationException: New MoveTo detected witho
material-design,ice-cream-off.svg,452,197,453,358,1008,184,188,166,150,ok,,
material-design,image-filter-frames.svg,236,137,243,204,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M18 8H6v10h12m2 2̲H4V6h4.5l3.54-3.5L15.5 6H20m0-2h-4l-4-4-…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMoveT
material-design,image-frame.svg,442,215,441,360,1221,202,180,182,173,ok,,
material-design,image-off.svg,257,124,254,200,713,115,114,108,88,ok,,
material-design,inbox-arrow-up.svg,256,156,267,220,879,152,106,104,83,ok,,
material-design,inbox-outline.svg,290,164,291,256,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 3H5a2 2 0 0 0-2 2v14a2 2 0 0 0 2 2h14a2 2 0 0 0 2-2V5a2 2 0 0 0-2-2M5 19̲v-2h3.13a4.13 4.13 0 0 0 1.27 2m9.6 0h-4…' Unhandled exception: System.InvalidOperationException: New MoveT
material-design,inbox-remove.svg,355,195,355,292,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 15h-4c0 1.7-1.3 3-3 3s-3-1.3-3-3H5V5h14m0-2̲H5c-1.1 0-2 .9-2 2v14c0 1.1.9 2 2 2h14c1…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath
material-design,incognito-circle.svg,933,389,989,695,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2c5.5 0 10 4.5 10 10s-4.5 10-10 10S2 17.5 2 12 6.5 2 12 2m2.92 10.81̲c-1.08 0-1.97.75-2.21 1.75-.54-.23-1.05-…' Unhandled exception: System.InvalidOperationException: New MoveTo de
material-design,induction.svg,775,427,781,655,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M23 2c-2.25 0-4.25.61-5.81 1.33C15.79 2.61 14 2 12 2s-3.79.61-5.19 1.33C5.25 2.61 3.25 2 1 2v2c1.36 0 2.61.27 3.71.64-.68.51-1.08.9-1.12.95C3.21 5.96 3 6.47 3 7v11c0 2.21 1.79 4 4 4s4-
material-design,information.svg,205,99,204,178,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 9h-2V7h2m0 10̲h-2v-6h2m-1-9A10 10 0 0 0 2 12a10 10 0 0…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMoveT
material-design,ip-network-outline.svg,375,265,381,315,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M15 20a1 1 0 0 0-1-1h-1v-2h4a2 2 0 0 0 2-2V5a2 2 0 0 0-2-2H7a2 2 0 0 0-2 2v10a2 2 0 0 0 2 2h4v2h-1a1 1 0 0 0-1 1H2v2h7a1 1 0 0 0 1 1h4a1 1 0 0 0 1-1h7v-2zm-8-5V5h10v10zm3-9H8v8h2zm4 0h
material-design,keg.svg,253,166,252,212,1049,163,116,108,87,ok,,
material-design,key-change.svg,449,300,447,394,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7.5 2c2 0 3.6 1.2 4.2 3H21v3h-3v3h-3V8h-3.3c-.6 1.8-2.3 3-4.2 3C5 11 3 9 3 6.5S5 2 7.5 2m0 3̲C6.7 5 6 5.7 6 6.5S6.7 8 7.5 8 9 7.3 9 6…' Unhandled exception: System.InvalidOperationExc
material-design,key-plus.svg,301,194,297,258,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7.5 3c2 0 3.6 1.2 4.2 3H21v3h-3v3h-3V9h-3.3c-.6 1.8-2.3 3-4.2 3C5 12 3 10 3 7.5S5 3 7.5 3m0 3̲C6.7 6 6 6.7 6 7.5S6.7 9 7.5 9 9 8.3 9 7…' Unhandled exception: System.InvalidOperationEx
material-design,keyboard-close.svg,334,251,341,283,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm12 23 4-4H8M19 8̲h-2V6h2m0 5h-2V9h2m-3-1h-2V6h2m0 5h-2V9h…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMoveT
material-design,keyboard-esc.svg,357,241,381,288,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M1 7h6v2H3v2h4v2H3v2h4v2H1zm10 0h4v2h-4v2h2a2 2 0 0 1 2 2v2c0 1.11-.89 2-2 2H9v-2h4v-2h-2a2 2 0 0 1-2-2V9c0-1.1.9-2 2-2m8 0̲h2a2 2 0 0 1 2 2v1h-2V9h-2v6h2v-1h2v1c0 …' Unhandled excepti
material-design,keyboard-f2.svg,231,132,235,177,820,127,107,98,26,ok,,
material-design,keyboard-f5.svg,210,119,216,164,772,114,98,87,57,ok,,
material-design,keyboard-f6.svg,251,149,264,195,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M5 7h6v2H7v2h3v2H7v4H5zm10 0h4v2h-4v2h2a2 2 0 0 1 2 2v2c0 1.11-.89 2-2 2h-2a2 2 0 0 1-2-2V9c0-1.1.9-2 2-2m0 6̲v2h2v-2z' Unhandled exception: System.InvalidOperationException: New MoveT
material-design,keyboard-f7.svg,161,83,160,124,558,76,74,68,46,ok,,
material-design,keyboard-outline.svg,366,287,370,289,1891,260,136,115,109,ok,,
material-design,keyboard-tab-reverse.svg,176,76,184,142,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4 6H2v12h2m7-12̲-6 6 6 6 1.41-1.42L8.83 13H23v-2H8.83l3.…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMoveTo
material-design,kite.svg,649,256,652,491,1330,251,245,228,236,ok,,
material-design,klingon.svg,1492,590,1543,1141,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm4.79 21.5-.08-.26c-.18-.59-.24-1.16-.21-1.84.1-1.23.64-2.09 1.32-2.81a6.3 6.3 0 0 1-.29-1.85c0-1.74.73-3.3 1.92-4.44.88-.84 2.01-1.44 3.26-1.7.66-2.37 1.09-4.8 1.29-7.1.24 2 .65 4.62
material-design,kubernetes.svg,4549,1892,4697,3112,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13.95 13.5h-.23c-.18.11-.26.32-.18.5l.86 2.11c.83-.53 1.46-1.32 1.79-2.25l-2.23-.36zm-3.45.29a.415.415 0 0 0-.38-.29h-.08l-2.22.37c.33.92.96 1.7 1.79 2.23l.85-2.07V14c.04-.05.04-.14.0
material-design,ladder.svg,190,110,184,147,778,101,88,82,70,ok,,
material-design,lamps-outline.svg,263,160,264,203,1078,143,124,117,26,ok,,
material-design,lan-connect.svg,381,237,385,301,1344,226,175,153,30,ok,,
material-design,language-cpp.svg,636,307,647,509,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm10.5 15.97.41 2.44c-.26.14-.68.27-1.24.39-.57.13-1.24.2-2.01.2-2.21-.04-3.87-.7-4.98-1.96Q1 15.135 1 12.21c.05-2.31.72-4.08 2-5.32C4.32 5.64 5.96 5 7.94 5c.75 0 1.4.07 1.94.19s.94.25
material-design,language-haskell.svg,303,126,307,241,863,117,115,118,103,ok,,
material-design,language-ruby.svg,468,189,477,401,1203,182,179,178,169,ok,,
material-design,laptop-off.svg,302,164,305,243,954,155,133,123,98,ok,,
material-design,laravel.svg,1675,737,1989,1180,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21.7 6.53c.01.02.01.05.01.08v4.29c0 .1-.06.22-.15.27l-3.61 2.08v4.11c0 .11-.05.21-.15.27l-7.52 4.33c-.02.01-.04.04-.06.04H10s0-.03-.04-.04l-7.52-4.33a.32.32 0 0 1-.15-.27V4.5c0-.05 0-
material-design,launch.svg,234,125,228,201,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M14 3v2h3.59l-9.83 9.83 1.41 1.41L19 6.41V10h2V3m-2 16̲H5V5h7V3H5c-1.11 0-2 .89-2 2v14a2 2 0 0 …' Unhandled exception: System.InvalidOperationException: New MoveTo detected without Clo
material-design,layers-edit.svg,383,164,404,297,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4.63 10.27 3 9l9-7 7.94 6.17-7.44 7.44-.5.39zM10 18.94v-.83l.59-.58.04-.03-6.01-4.69L3 14.07l7 5.43zm11.7-6.36-1.28-1.28a.55.55 0 0 0-.77 0l-1 1 2.05 2.05 1-1a.55.55 0 0 0 0-.77M12 21
material-design,layers-triple.svg,270,123,271,202,696,110,98,103,85,ok,,
material-design,lead-pencil.svg,390,146,389,310,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16.84 2.73c-.39 0-.77.15-1.07.44l-2.12 2.12 5.3 5.31 2.12-2.1c.6-.61.6-1.56 0-2.14L17.9 3.17c-.3-.29-.68-.44-1.06-.44M12.94 6̲l-8.1 8.11 2.56.28.18 2.29 2.28.17.29 2.…' Unhandled exce
material-design,leak-off.svg,707,333,709,590,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M10 3H8c0 .37-.04.72-.12 1.06l1.59 1.59C9.81 4.84 10 3.94 10 3M3 4.27̲l2.84 2.84C5.03 7.67 4.06 8 3 8v2c1.61 0…' Unhandled exception: System.InvalidOperationException: New MoveTo detec
material-design,led-strip-variant.svg,676,293,681,462,1889,248,233,212,214,ok,,
material-design,led-variant-off.svg,278,143,281,230,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 3c-1.95 0-3.57 1.4-3.92 3.25L16.82 15H18v-2h-2V7a4 4 0 0 0-4-4M3.28 4̲ 2 5.27l6 6V13H6v2h3v6h2v-6h.73L13 16.27…' Unhandled exception: System.InvalidOperationException: New MoveTo d
material-design,leek.svg,301,147,293,233,898,132,128,112,103,ok,,
